Code	用户提示信息（医生、技师）	英文	Severity	Software Recoverable	上传至远程平台	服务提示报错信息	服务提示解决措施	报错子部件	服务提示解决措施--改进	Unnamed: 10
0x030703F5	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DTU报错, etimer缓冲为满	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	DTU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	
0x030703F6	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DTU报错, etimer status错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	DTU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	
0x030703F7	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DTU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	DTU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	
0x030703F8	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DTU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	DTU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	
0x030703F9	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DTU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	DTU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	
0x030703FA	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DTU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	DTU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	
0x03070406	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DTU报错, 数据反馈缓冲溢出	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	DTU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	
0x03070407	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DTU报错, etimer时间过短	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	DTU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	
0x030707CF	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DTU报错, 其他错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	DTU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查谱仪固件是否最新版本，如不是最新版本，更新固件版本 	
0x040001F4	固件更新错误，请重试，若问题未能解决请联系服务工程师	Firmware update error，Retry or contact the service engineer	Error	Yes	Yes	DRU报错, 固件更新错误	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	DRU	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	
0x040001F5	固件更新错误，请重试，若问题未能解决请联系服务工程师	Firmware update error，Retry or contact the service engineer	Error	Yes	Yes	DRU报错, 固件更新缓存错误	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	DRU	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	
0x040001F6	固件更新错误，请重试，若问题未能解决请联系服务工程师	Firmware update error，Retry or contact the service engineer	Error	Yes	Yes	DRU报错, 固件更新校验错误	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	DRU	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	
0x040001F7	固件更新错误，请重试，若问题未能解决请联系服务工程师	Firmware update error，Retry or contact the service engineer	Error	Yes	Yes	DRU报错, 固件更新超时错误	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	DRU	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	
0x040001F8	固件更新错误，请重试，若问题未能解决请联系服务工程师	Firmware update error，Retry or contact the service engineer	Error	Yes	Yes	DRU报错, 固件更新编程错误	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	DRU	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	
0x040001F9	固件更新错误，请重试，若问题未能解决请联系服务工程师	Firmware update error，Retry or contact the service engineer	Error	Yes	Yes	DRU报错, 固件更新擦除错误	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	DRU	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	
0x040001FA	固件更新错误，请重试，若问题未能解决请联系服务工程师	Firmware update error，Retry or contact the service engineer	Error	Yes	Yes	DRU报错, 固件更新ID错误	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	DRU	1. 重启系统 2. 更新Neubin软件版本至最新版本，再次尝试固件更新  3. 如以上措施无效，更换DRU板卡	
0x040003E8	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	DRU报错, 光纤发送错误	1.重启系统  2.请检查DRU X29 光纤是否损坏或光纤接头是否插紧  3.请检查DRU X29光模块往内推是否插紧 4. 检查DRU X9 CLK时钟线缆是否插紧 5.检查DRU固件是否最新，如不是最新版本，更新固件版本  5.如以上措施无效，更换DRU板卡	DRU	1.重启系统  2.请检查DRU X29 光纤是否损坏或光纤接头是否插紧  3.请检查DRU X29光模块往内推是否插紧 4. 检查DRU X9 CLK时钟线缆是否插紧 5.检查DRU固件是否最新，如不是最新版本，更新固件版本  5.如以上措施无效，更换DRU板卡	
